mixture_id,Intensities
Bushdid_451,"[52.79708299, 57.93387117, 61.82568494, 44.96057972, 37.17358733, 62.08921606, 62.91985986, 58.19243181, 59.62267212, 63.70655912, 51.91373756, 49.95189478, 53.65731884, 28.94872287, 51.23769842, 57.99787037, 60.2949935, 57.7690685, 64.76946624, 57.72094093]"
Bushdid_452,"[52.79708299, 57.93387117, 61.82568494, 44.96057972, 37.17358733, 62.08921606, 62.91985986, 58.19243181, 59.62267212, 63.70655912, 54.51680659, 48.76465378, 35.49432741, 51.27860257, 59.22462437, 56.2092872, 50.60712449, 54.12642172, 50.2006041, 60.86351287]"
Bushdid_453,"[57.99787037, 56.34878391, 49.90606116, 54.99212052, 60.39263261, 57.7690685, 56.90300202, 52.79708299, 58.38337592, 61.82568494, 51.27860257, 47.88622803, 56.46923902, 58.54399378, 44.22753896, 63.70655912, 55.03201346, 56.36771811, 64.0456888, 69.36706607, 42.24799048, 43.24368151, 54.51680659, 63.83652613, 37.17358733, 57.72094093, 50.60712449, 62.91985986, 57.75422932, 57.98557317]"
Bushdid_454,"[57.99787037, 56.34878391, 49.90606116, 54.99212052, 60.39263261, 57.7690685, 56.90300202, 52.79708299, 58.38337592, 61.82568494, 53.24687796, 40.68001783, 57.54129348, 43.1884141, 39.22971341, 59.22462437, 61.14577932, 40.51733074, 45.73953193, 50.2006041, 56.25057098, 64.98042061, 49.95189478, 48.76465378, 61.08198948, 62.97552728, 56.93864141, 53.3810236, 51.38849123, 51.1694032]"
Bushdid_455,"[51.38849123, 60.13376532, 57.31259726, 56.46923902, 50.31448701, 58.60072414, 48.76465378, 49.90606116, 63.62171398, 53.65731884]"
Bushdid_456,"[51.38849123, 60.13376532, 57.31259726, 56.46923902, 50.31448701, 58.60072414, 56.93864141, 63.33591285, 51.1694032, 58.19243181]"
Bushdid_457,"[41.55769132, 26.90818113, 57.7690685, 43.63433495, 57.93387117, 59.87709184, 52.79708299, 56.25057098, 57.99787037, 48.60275636, 51.23769842, 48.76465378, 54.04042441, 35.49432741, 53.24164788, 58.38337592, 52.22203237, 59.62267212, 48.53668158, 53.67649544, 54.51680659, 62.08921606, 57.72094093, 54.99212052, 28.94872287, 57.71120958, 57.31259726, 60.99529741, 63.33591285]"
Bushdid_458,"[41.55769132, 26.90818113, 57.7690685, 43.63433495, 57.93387117, 59.87709184, 52.79708299, 56.25057098, 57.99787037, 40.51733074, 58.6835805, 51.38849123, 64.24854996, 53.24687796, 39.22971341, 57.21506651, 59.88999604, 48.0298342, 64.98042061, 48.89435921, 51.1694032, 51.91373756, 55.81449629, 63.83652613, 37.66383204, 57.25326379, 57.98557317, 52.426179, 60.2949935]"
Bushdid_459,"[60.99529741, 69.36706607, 58.19243181, 49.90606116, 51.23769842, 55.03201346, 54.51680659, 60.86351287, 59.22462437, 62.91985986, 49.95189478, 36.80477692, 53.24164788, 63.70655912, 56.93864141, 39.22971341, 64.24854996, 51.27860257, 56.36771811]"
Bushdid_460,"[57.98557317, 53.3810236, 61.67682969, 56.25057098, 57.21506651, 54.04042441, 50.60712449, 57.93387117, 62.96973557, 51.1694032, 51.91373756, 55.81449629, 37.66383204, 60.34060883, 37.17358733, 58.02777571, 63.62171398, 56.76532431, 56.90300202, 54.12642172]"
Bushdid_461,"[55.98155601, 57.93387117, 44.22753896, 36.80477692, 57.99787037, 55.81449629, 47.88622803, 48.89435921, 51.27860257, 54.53446775, 55.29786583, 50.31448701, 56.2092872, 57.54129348, 42.11011914, 64.0456888, 57.75422932, 57.67809933, 53.24687796, 62.91985986, 40.68001783, 61.44496572, 40.51733074, 59.05665501, 63.33591285, 63.83652613, 62.08921606, 62.96973557, 60.86351287, 64.98042061]"
Bushdid_462,"[55.98155601, 57.93387117, 44.22753896, 36.80477692, 57.99787037, 55.81449629, 47.88622803, 48.89435921, 51.27860257, 54.53446775, 55.29786583, 50.31448701, 56.2092872, 57.54129348, 42.11011914, 64.0456888, 57.75422932, 57.67809933, 53.24687796, 62.91985986, 59.87709184, 58.19243181, 53.3810236, 49.95189478, 35.49432741, 64.24854996, 58.54399378, 45.73953193, 42.72357124, 62.95112328]"
Bushdid_463,"[48.53668158, 57.61695824, 51.23769842, 58.38337592, 58.62542716, 45.73953193, 59.88999604, 56.36771811, 61.82568494, 64.24854996, 58.3392051, 57.93387117, 57.25326379, 56.46923902, 40.51733074, 29.36251527, 47.88622803, 54.51680659, 56.2092872, 57.31259726, 60.13376532, 49.90606116, 53.3810236, 54.82877317, 62.91985986, 57.75422932, 57.54129348, 39.22971341, 60.39263261, 60.99529741]"
Bushdid_464,"[59.62267212, 54.53446775, 67.0583771, 55.03201346, 37.17358733, 69.36706607, 51.91373756, 60.2949935, 40.68001783, 58.02777571, 54.8246523, 56.34878391, 43.1884141, 57.21506651, 51.38849123, 42.11011914, 56.25057098, 54.12642172, 56.76532431, 35.49432741, 41.55769132, 58.19243181, 63.83652613, 48.76465378, 58.60072414, 60.34060883, 60.3600245, 49.95189478, 62.08921606, 57.99787037]"
Bushdid_465,"[61.65634929, 48.89435921, 43.63433495, 53.67649544, 43.24368151, 47.39636305, 58.02777571, 57.21506651, 51.23769842, 59.62267212, 54.51680659, 26.90818113, 57.09673961, 57.25326379, 52.22203237, 28.94872287, 60.13376532, 55.95758643, 57.98557317, 55.98155601]"
Bushdid_466,"[61.65634929, 48.89435921, 43.63433495, 53.67649544, 43.24368151, 47.39636305, 58.02777571, 57.21506651, 51.23769842, 59.62267212, 54.51680659, 26.90818113, 57.09673961, 57.25326379, 52.22203237, 51.38849123, 54.12642172, 57.54129348, 62.08921606, 54.53446775]"
Bushdid_467,"[56.2092872, 55.81449629, 54.8246523, 39.22971341, 43.1884141, 59.05665501, 43.63433495, 59.22462437, 53.65731884, 55.29786583]"
Bushdid_468,"[50.60712449, 64.0456888, 51.1694032, 52.22203237, 47.88622803, 61.08198948, 58.3392051, 58.62542716, 42.24799048, 69.36706607]"
Bushdid_469,"[40.68001783, 43.24368151, 52.22203237, 58.38337592, 48.76465378, 60.2949935, 44.96057972, 61.14577932, 44.22753896, 61.08198948, 57.67809933, 57.72094093, 51.91373756, 53.3810236, 56.90300202, 47.88622803, 45.73953193, 59.62267212, 53.24164788, 59.88999604]"
Bushdid_470,"[40.68001783, 43.24368151, 52.22203237, 58.38337592, 48.76465378, 57.71120958, 43.1884141, 59.22462437, 48.53668158, 37.66383204, 67.0583771, 55.98155601, 57.61695824, 42.72357124, 54.68290549, 42.11011914, 39.22971341, 50.2006041, 53.65731884, 57.21506651]"
Bushdid_471,"[42.11011914, 59.87709184, 51.91373756, 28.94872287, 58.62542716, 26.90818113, 49.90606116, 57.98557317, 52.426179, 54.99212052]"
Bushdid_472,"[42.11011914, 59.87709184, 51.91373756, 28.94872287, 58.62542716, 26.90818113, 52.22203237, 58.3392051, 51.1694032, 54.53446775]"
Bushdid_473,"[59.22462437, 44.96057972, 45.73953193, 58.60072414, 42.72357124, 50.43448304, 52.22203237, 43.63433495, 64.24854996, 61.82568494]"
Bushdid_474,"[55.81449629, 56.34878391, 51.1694032, 52.79708299, 44.22753896, 55.29786583, 42.11011914, 61.08198948, 53.67649544]"
Bushdid_475,"[61.14577932, 57.09673961, 56.34878391, 57.31259726, 55.81449629, 40.68001783, 59.88999604, 43.63433495, 56.25057098, 57.54129348, 44.22753896, 56.90300202, 26.90818113, 45.73953193, 61.65634929, 43.24368151, 50.84101279, 45.90627815, 56.2092872]"
Bushdid_476,"[61.14577932, 57.09673961, 56.34878391, 57.31259726, 55.81449629, 40.68001783, 59.88999604, 43.63433495, 56.25057098, 57.54129348, 58.02777571, 58.6835805, 40.51733074, 53.3810236, 42.24799048, 50.2006041, 60.39263261, 48.53668158, 57.75422932, 54.8246523]"
Bushdid_477,"[60.86351287, 40.51733074, 59.88999604, 48.53668158, 61.67682969, 69.36706607, 52.426179, 54.53446775, 56.90300202, 36.80477692, 40.68001783, 64.76946624, 47.39636305, 55.29786583, 37.66383204, 56.46923902, 43.24368151, 60.3600245, 62.96973557, 62.95112328]"
Bushdid_478,"[60.86351287, 40.51733074, 59.88999604, 48.53668158, 61.67682969, 69.36706607, 52.426179, 54.53446775, 56.90300202, 36.80477692, 40.68001783, 64.76946624, 47.39636305, 55.29786583, 37.66383204, 56.34878391, 44.96057972, 54.99212052, 58.38337592, 52.79708299]"
Bushdid_479,"[59.88999604, 56.25057098, 59.62267212, 57.25326379, 43.24368151, 48.0298342, 57.75422932, 56.76532431, 44.96057972, 54.53446775, 54.82877317, 55.03201346, 52.426179, 50.2006041, 61.82568494, 51.23769842, 63.83652613, 54.99212052, 56.36771811]"
Bushdid_480,"[59.88999604, 56.25057098, 59.62267212, 57.25326379, 43.24368151, 48.0298342, 57.75422932, 56.76532431, 44.96057972, 48.76465378, 49.95189478, 60.39263261, 58.6835805, 51.1694032, 62.08921606, 56.90300202, 60.2949935, 54.04042441]"
Bushdid_481,"[26.90818113, 50.84101279, 61.14577932, 57.71120958, 63.33591285, 55.81449629, 51.91373756, 37.66383204, 67.0583771, 55.29786583, 60.34060883, 48.0298342, 40.68001783, 60.94017857, 53.65731884, 49.90606116, 64.24854996, 62.08921606, 48.76465378, 54.82877317, 58.54399378, 51.38849123, 57.67809933, 69.36706607, 43.1884141, 57.7690685, 56.36771811, 59.05665501, 57.98557317, 57.75422932]"
Bushdid_482,"[26.90818113, 50.84101279, 61.14577932, 57.71120958, 63.33591285, 55.81449629, 51.91373756, 37.66383204, 67.0583771, 55.29786583, 60.34060883, 48.0298342, 40.68001783, 60.94017857, 53.65731884, 49.90606116, 64.24854996, 62.08921606, 48.76465378, 54.82877317, 58.54399378, 51.38849123, 57.67809933, 69.36706607, 43.1884141, 57.7690685, 56.36771811, 59.05665501, 57.98557317, 57.75422932]"
Bushdid_483,"[37.66383204, 57.21506651, 55.81449629, 43.1884141, 59.05665501, 55.95758643, 62.08921606, 58.19243181, 39.22971341, 62.97552728, 51.91373756, 52.79708299, 53.24164788, 60.34060883, 60.94017857, 37.17358733, 57.09673961, 59.22462437, 42.11011914, 48.89435921, 54.8246523, 50.2006041, 58.6835805, 50.43448304, 29.36251527, 60.2949935, 61.08198948, 52.22203237, 63.62171398, 56.71067602]"
Bushdid_484,"[37.66383204, 57.21506651, 55.81449629, 43.1884141, 59.05665501, 55.95758643, 62.08921606, 58.19243181, 39.22971341, 62.97552728, 51.91373756, 52.79708299, 53.24164788, 60.34060883, 60.94017857, 37.17358733, 57.09673961, 59.22462437, 42.11011914, 48.89435921, 58.02777571, 58.54399378, 40.51733074, 41.55769132, 62.91985986, 45.90627815, 67.0583771, 62.96973557]"
Bushdid_485,"[55.81449629, 58.38337592, 50.2006041, 45.90627815, 56.90300202, 48.53668158, 57.99787037, 43.24368151, 59.05665501, 58.3392051]"
Bushdid_486,"[55.81449629, 58.38337592, 50.2006041, 45.90627815, 56.90300202, 48.53668158, 57.99787037, 43.24368151, 59.05665501, 50.31448701]"
Bushdid_487,"[50.2006041, 57.75422932, 47.39636305, 45.90627815, 50.84101279, 55.98155601, 47.88622803, 57.25326379, 56.76532431]"
Bushdid_488,"[60.2949935, 58.38337592, 51.1694032, 43.1884141, 45.73953193, 61.14577932, 57.21506651, 60.94017857, 62.08921606, 57.7690685]"
Bushdid_489,"[59.22462437, 50.60712449, 51.23769842, 44.22753896, 59.88999604, 59.05665501, 58.19243181, 54.51680659, 43.63433495, 55.29786583, 26.90818113, 58.6835805, 57.7690685, 58.60072414, 42.72357124, 37.17358733, 57.09673961, 54.82877317, 28.94872287, 60.86351287, 57.54129348, 58.38337592, 64.98042061, 50.84101279, 56.71067602, 53.65731884, 51.38849123, 64.0456888, 60.94017857, 60.13376532]"
Bushdid_490,"[59.22462437, 50.60712449, 51.23769842, 44.22753896, 59.88999604, 59.05665501, 58.19243181, 54.51680659, 43.63433495, 55.29786583, 26.90818113, 58.6835805, 57.7690685, 58.60072414, 42.72357124, 37.17358733, 57.09673961, 54.82877317, 28.94872287, 60.86351287, 41.55769132, 56.76532431, 44.96057972, 57.93387117, 59.87709184, 55.95758643, 55.81449629, 57.61695824, 50.43448304, 51.91373756]"
Bushdid_491,"[60.86351287, 56.36771811, 49.90606116, 58.02777571, 51.38849123, 64.0456888, 42.24799048, 54.12642172, 48.76465378, 52.426179, 57.98557317, 54.53446775, 69.36706607, 58.38337592, 55.29786583, 50.60712449, 42.72357124, 50.2006041, 59.87709184, 63.70655912, 51.1694032, 64.98042061, 59.62267212, 58.60072414, 40.51733074, 57.67809933, 56.34878391, 62.97552728, 42.11011914]"
Bushdid_492,"[60.86351287, 56.36771811, 49.90606116, 58.02777571, 51.38849123, 64.0456888, 42.24799048, 54.12642172, 48.76465378, 52.426179, 57.98557317, 54.53446775, 69.36706607, 58.38337592, 55.29786583, 50.60712449, 42.72357124, 50.2006041, 59.87709184, 35.49432741, 39.22971341, 43.24368151, 58.62542716, 29.36251527, 49.95189478, 56.76532431, 63.33591285, 61.65634929, 50.43448304]"
Bushdid_493,"[61.08198948, 60.2949935, 54.8246523, 56.76532431, 42.11011914, 37.17358733, 60.99529741, 52.79708299, 35.49432741, 56.71067602, 60.13376532, 57.98557317, 60.86351287, 59.88999604, 42.72357124, 61.82568494, 60.34060883, 55.95758643, 29.36251527]"
Bushdid_494,"[61.08198948, 60.2949935, 54.8246523, 56.76532431, 42.11011914, 37.17358733, 60.99529741, 52.79708299, 35.49432741, 56.71067602, 60.13376532, 57.98557317, 60.86351287, 59.88999604, 59.87709184, 58.02777571, 59.62267212, 54.53446775, 26.90818113]"
Bushdid_495,"[50.43448304, 59.22462437, 63.62171398, 57.98557317, 67.0583771, 26.90818113, 40.68001783, 48.60275636, 57.25326379, 36.80477692, 28.94872287, 60.99529741, 50.60712449, 57.61695824, 58.38337592, 56.90300202, 57.75422932, 58.62542716, 53.24164788, 58.6835805]"
Bushdid_496,"[50.43448304, 59.22462437, 63.62171398, 57.98557317, 67.0583771, 26.90818113, 40.68001783, 48.60275636, 57.25326379, 36.80477692, 28.94872287, 60.99529741, 50.60712449, 57.61695824, 58.38337592, 56.90300202, 57.75422932, 58.62542716, 53.24164788, 60.86351287]"
Bushdid_497,"[45.90627815, 43.24368151, 50.31448701, 63.33591285, 57.54129348, 51.27860257, 58.02777571, 47.88622803, 51.23769842, 51.38849123, 61.67682969, 44.22753896, 42.11011914, 60.39263261, 59.05665501, 28.94872287, 42.24799048, 54.82877317, 58.3392051, 36.80477692]"
Bushdid_498,"[45.90627815, 43.24368151, 50.31448701, 63.33591285, 57.54129348, 60.86351287, 56.71067602, 57.25326379, 60.2949935, 40.68001783, 50.84101279, 57.09673961, 59.87709184, 59.22462437, 54.99212052, 48.60275636, 55.95758643, 48.53668158, 52.79708299, 43.63433495]"
Bushdid_499,"[51.38849123, 48.53668158, 48.0298342, 51.23769842, 40.51733074, 40.68001783, 37.17358733, 49.90606116, 61.82568494, 57.54129348, 56.90300202, 60.13376532, 57.61695824, 57.71120958, 61.44496572, 56.76532431, 51.27860257, 43.63433495, 55.81449629, 58.62542716]"
Bushdid_500,"[51.38849123, 48.53668158, 48.0298342, 51.23769842, 40.51733074, 40.68001783, 37.17358733, 49.90606116, 61.82568494, 57.54129348, 50.2006041, 52.79708299, 57.25326379, 48.60275636, 56.46923902, 54.53446775, 50.60712449, 67.0583771, 56.2092872, 64.76946624]"
Bushdid_501,"[54.99212052, 59.62267212, 47.39636305, 60.86351287, 36.80477692, 42.72357124, 48.60275636, 63.33591285, 63.83652613, 57.93387117, 62.91985986, 57.54129348, 62.97552728, 50.2006041, 56.46923902, 56.71067602, 60.94017857, 59.87709184, 40.68001783, 26.90818113]"
Bushdid_502,"[54.99212052, 59.62267212, 47.39636305, 60.86351287, 36.80477692, 42.72357124, 48.60275636, 63.33591285, 63.83652613, 57.93387117, 62.91985986, 57.54129348, 62.97552728, 50.2006041, 56.46923902, 52.22203237, 37.17358733, 59.22462437, 39.22971341, 57.61695824]"
Bushdid_503,"[56.90300202, 44.22753896, 57.99787037, 63.62171398, 55.03201346, 44.96057972, 62.08921606, 43.1884141, 60.86351287, 58.19243181, 53.65731884, 55.29786583, 54.82877317, 64.98042061, 35.49432741, 64.24854996, 49.90606116, 40.68001783, 57.75422932, 60.94017857, 53.67649544, 57.93387117, 43.63433495, 49.95189478, 62.95112328, 54.04042441, 60.2949935, 48.0298342, 57.67809933]"
Bushdid_504,"[56.90300202, 44.22753896, 57.99787037, 63.62171398, 55.03201346, 44.96057972, 62.08921606, 43.1884141, 60.86351287, 58.19243181, 61.14577932, 42.72357124, 60.39263261, 58.6835805, 42.11011914, 62.97552728, 55.95758643, 51.27860257, 50.43448304, 47.39636305, 50.84101279, 62.91985986, 48.53668158, 47.88622803, 41.55769132, 60.34060883, 57.61695824, 39.22971341, 40.51733074]"
Bushdid_505,"[26.90818113, 54.68290549, 56.2092872, 40.51733074, 64.24854996, 57.75422932, 29.36251527, 61.82568494, 61.67682969, 42.24799048, 48.76465378, 58.38337592, 56.46923902, 57.67809933, 56.25057098, 52.79708299, 60.39263261, 59.22462437, 48.60275636, 39.22971341, 57.54129348, 59.88999604, 54.51680659, 44.96057972, 60.99529741, 56.34878391, 37.66383204, 60.34060883, 59.62267212, 55.29786583]"
Bushdid_506,"[35.49432741, 58.6835805, 63.62171398, 54.04042441, 64.0456888, 51.1694032, 67.0583771, 47.88622803, 45.90627815, 57.7690685, 53.24687796, 56.93864141, 57.21506651, 64.76946624, 55.81449629, 58.54399378, 36.80477692, 62.96973557, 57.72094093, 49.95189478, 57.93387117, 54.12642172, 57.61695824, 56.90300202, 62.08921606, 50.2006041, 56.71067602, 45.73953193, 58.3392051, 57.09673961]"
Bushdid_507,"[52.22203237, 60.94017857, 50.31448701, 51.1694032, 43.24368151, 53.65731884, 55.95758643, 53.24687796, 64.76946624, 57.71120958, 56.93864141, 58.6835805, 61.14577932, 40.68001783, 29.36251527, 50.43448304, 42.72357124, 28.94872287, 63.62171398, 57.54129348]"
Bushdid_508,"[54.99212052, 44.96057972, 54.8246523, 50.60712449, 45.73953193, 51.38849123, 35.49432741, 42.11011914, 69.36706607, 55.81449629, 57.61695824, 50.84101279, 54.53446775, 56.90300202, 64.0456888, 58.54399378, 57.93387117, 60.34060883, 62.96973557, 60.99529741]"
Bushdid_509,"[26.90818113, 56.2092872, 56.93864141, 56.90300202, 57.99787037, 47.39636305, 51.27860257, 60.2949935, 56.34878391, 53.67649544, 67.0583771, 59.22462437, 58.3392051, 61.08198948, 37.66383204, 50.60712449, 54.99212052, 49.90606116, 58.54399378, 60.13376532, 40.51733074, 28.94872287, 54.82877317, 62.95112328, 63.83652613, 61.14577932, 48.76465378, 54.53446775, 63.62171398, 43.24368151]"
Bushdid_510,"[26.90818113, 56.2092872, 56.93864141, 56.90300202, 57.99787037, 47.39636305, 51.27860257, 60.2949935, 56.34878391, 53.67649544, 67.0583771, 59.22462437, 58.3392051, 61.08198948, 37.66383204, 50.60712449, 54.99212052, 49.90606116, 58.54399378, 60.13376532, 63.70655912, 56.76532431, 43.63433495, 64.76946624, 54.04042441, 48.89435921, 61.44496572, 36.80477692, 42.24799048, 45.90627815]"
Bushdid_511,"[57.21506651, 58.38337592, 57.72094093, 58.3392051, 63.83652613, 26.90818113, 50.2006041, 50.84101279, 61.14577932, 50.60712449, 49.95189478, 48.76465378, 58.62542716, 57.71120958, 42.72357124, 48.53668158, 52.426179, 64.24854996, 62.95112328, 57.54129348]"
Bushdid_512,"[57.21506651, 58.38337592, 57.72094093, 58.3392051, 63.83652613, 26.90818113, 50.2006041, 50.84101279, 61.14577932, 50.60712449, 49.95189478, 48.76465378, 58.62542716, 57.71120958, 42.72357124, 51.38849123, 62.08921606, 57.7690685, 60.13376532]"
Bushdid_513,"[60.99529741, 67.0583771, 51.1694032, 60.86351287, 52.79708299, 61.14577932, 40.68001783, 53.67649544, 40.51733074, 54.82877317, 57.31259726, 63.33591285, 63.70655912, 62.97552728, 56.34878391, 61.65634929, 35.49432741, 54.12642172, 58.3392051]"
Bushdid_514,"[48.60275636, 64.24854996, 60.94017857, 29.36251527, 61.08198948, 48.53668158, 58.6835805, 59.05665501, 60.2949935, 56.71067602, 57.98557317, 55.81449629, 57.7690685, 64.76946624, 59.22462437, 62.96973557, 57.25326379, 55.03201346, 47.88622803, 47.39636305]"
Bushdid_515,"[56.46923902, 67.0583771, 60.86351287, 44.96057972, 60.94017857, 52.22203237, 36.80477692, 63.83652613, 60.13376532, 40.51733074]"
Bushdid_516,"[56.46923902, 67.0583771, 60.86351287, 53.24164788, 54.12642172, 51.1694032, 49.95189478, 57.21506651, 63.33591285, 57.98557317]"
Bushdid_517,"[54.51680659, 58.6835805, 57.67809933, 48.89435921, 29.36251527, 42.72357124, 59.62267212, 43.1884141, 57.54129348, 42.11011914, 58.38337592, 51.27860257, 54.53446775, 53.24687796, 56.90300202, 59.05665501, 60.94017857, 64.98042061, 60.2949935, 67.0583771]"
Bushdid_518,"[42.24799048, 54.12642172, 56.93864141, 43.24368151, 48.76465378, 55.29786583, 54.82877317, 53.65731884, 61.65634929, 57.99787037, 47.39636305, 57.31259726, 53.3810236, 62.91985986, 52.79708299, 63.62171398, 61.82568494, 57.98557317, 56.25057098]"
Bushdid_519,"[47.39636305, 45.73953193, 42.72357124, 60.2949935, 56.90300202, 57.31259726, 48.0298342, 58.38337592, 54.51680659, 57.93387117, 61.14577932, 58.02777571, 60.86351287, 39.22971341, 61.82568494, 47.88622803, 54.99212052, 57.67809933, 57.75422932, 41.55769132, 56.36771811, 51.1694032, 62.97552728, 51.91373756, 50.2006041, 56.2092872, 57.71120958, 37.17358733, 62.91985986, 63.33591285]"
Bushdid_520,"[47.39636305, 45.73953193, 42.72357124, 60.2949935, 56.90300202, 57.31259726, 48.0298342, 58.38337592, 54.51680659, 57.93387117, 53.24687796, 42.11011914, 43.24368151, 55.95758643, 45.90627815, 51.38849123, 62.08921606, 59.87709184, 54.12642172, 26.90818113, 57.98557317, 35.49432741, 50.60712449, 44.22753896, 52.426179, 60.39263261, 59.05665501, 56.34878391, 55.29786583, 43.1884141]"
